;Прайс-лист;;;;;
;;;;;;
;"ТОВ ""КАРП ЗУМ УКРАЇНА""";;;;;
;;;;;;
;У валютах цін.;;;;;
;Ціни зазначені на 10.08.2016;;;;;
;;;;;;
;;;;;;
;Номенклатура.Родитель/ Номенклатура;Залишок;Номенклатура.Артикул ;Розничная ЕВРО;;
;;;;Ціна;Од.;
;Услуги<(00002)>;;;;;
;            Feeder Competition Sweet Feeder Dip, 80ml, sweet punch;24,000;CZ0713;1,78 EUR;шт;
;            Feeder Competition Sweet Feeder Dip, 80ml, sweet spicy (сладкие специи);33,000;CZ0744;1,78 EUR;шт;
;            Feeder Competition Sweet Feeder Dip, 80ml, sweet strawberry (сладкая клубника);9,000;CZ0683;1,78 EUR;шт;
;            Feeder Competition Sweet Feeder Dip, 80ml, sweet vanilla (сладкая ваниль);13,000;CZ0706;1,78 EUR;шт;
;        66. Feeder Halibut Pellets (фидерный пеллетс-халибут ) (Catalogue p. 38);;;;;
;            Feeder Competition Feeder Halibut Pellets, 2,0mm, 380g (фидерный пеллетс-халибут);7,000;CZ1648;1,41 EUR;шт;
;            Feeder Competition Feeder Halibut Pellets, 3,0mm, 380g (фидерный пеллетс-халибут);9,000;CZ1655;1,41 EUR;шт;
;            Feeder Competition Feeder Halibut Pellets, 4,5mm, 380g (фидерный пеллетс-халибут);12,000;CZ1662;1,41 EUR;шт;
;        67. Attractor Feeder Pellets (фидерный пеллетс-халибут , ароматизированный) (Catalogue p. 38);;;;;
;            Feeder Competition Attractor Feeder Pellets, 3,0mm, 320g, colour mix (микс);12,000;CZ1709;1,57 EUR;шт;
;            Feeder Competition Attractor Feeder Pellets, 3,0mm, 320g, red strawberry (клубника);11,000;CZ1679;1,57 EUR;шт;
;            Feeder Competition Attractor Feeder Pellets, 3,0mm, 320g, spicy cinnamon (корица);12,000;CZ1693;1,57 EUR;шт;
;            Feeder Competition Attractor Feeder Pellets, 3,0mm, 320g, yellow pineapple (ананас);11,000;CZ1686;1,57 EUR;шт;
;        68. Magic Method Paste (фидерная паста - метод) (Catalogue p. 39);;;;;
;            Feeder Competition Magic Method Paste, 350g, pineapple (ананас);17,000;CZ1723;1,91 EUR;шт;
;            Feeder Competition Magic Method Paste, 350g, spicy (острые специи);17,000;CZ1730;1,91 EUR;шт;
;            Feeder Competition Magic Method Paste, 350g, strawberry (клубника);12,000;CZ1716;1,91 EUR;шт;
;        69. Method Attractor (методный аттрактант) (Catalogue p. 39);;;;;
;            Feeder Competition Method Attractor, 50ml, fish-halibut (рыба-халибут);43,000;CZ1976;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, garlic (чеснок);34,000;CZ1969;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, honey (мед);51,000;CZ1921;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, pineapple (ананас);34,000;CZ1938;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, spicy (специи);9,000;CZ1952;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, strawberry (клубника);33,000;CZ1914;0,79 EUR;шт;
;            Feeder Competition Method Attractor, 50ml, sweet fruits (сладкие фрукты);23,000;CZ1945;0,79 EUR;шт;
;        70. Trout Attac - Floating (плавающая паста);;;;;
;            Trout Attac, 50g, Black Flash  (Плавающее тесто на Форель-Черное);13,000;100545;2,39 EUR;шт;
;            Trout Attac, 50g, Forelli  (Плавающее тесто на Форель-Коричневое);10,000;100550;2,39 EUR;шт;
;            Trout Attac, 50g, Green Flash (Плавающее тесто на Форель-Зеленое);12,000;100522;2,39 EUR;шт;
;            Trout Attac, 50g, Orange Flash (Плавающее тесто на Форель-Оранжевое);13,000;100515;2,39 EUR;шт;
;            Trout Attac, 50g, Red Flash (Плавающее тесто на Форель-Красное);8,000;100520;2,39 EUR;шт;
;            Trout Attac, 50g, White Flash (Плавающее тесто на Форель-Белое);11,000;100505;2,39 EUR;шт;
;            Trout Attac, 50g, Yellow Flash (Плавающее тесто на Форель-Желтое);10,000;100510;2,39 EUR;шт;
;        71. Hook Paste (насадочная паста на крючок) (Catalogue p. 40);;;;;
;            Hook Paste, 170g, garlic (чеснок);19,000;CZ1884;1,59 EUR;шт;
;            Hook Paste, 170g, honey (мед);19,000;CZ1853;1,59 EUR;шт;
;            Hook Paste, 170g, liver (ливер);8,000;CZ1891;1,59 EUR;шт;
;            Hook Paste, 170g, octopus (осьминог);18,000;CZ1907;1,59 EUR;шт;
;            Hook Paste, 170g, pineapple (ананас)Hook Paste, 170g, pineapple (ананас);6,000;CZ1877;1,59 EUR;шт;
;            Hook Paste, 170g, strawberry (клубника);10,000;CZ1846;1,59 EUR;шт;
;            Hook Paste, 170g, vanilla (ваниль);15,000;CZ1860;1,59 EUR;шт;
;        72. Rice (воздушный рис) (Catalogue p. 40);;;;;
;            CZ Rice, 25g, honey (мед);27,000;CZ6293;0,88 EUR;шт;
;            CZ Rice, 25g, natural (натуральный);17,000;CZ6286;0,88 EUR;шт;
;            CZ Rice, 25g, vanilla (ваниль);26,000;CZ6309;0,88 EUR;шт;
;        73. Wheat (воздушная пшеница) (Catalogue p. 40);;;;;
;            CZ Wheat, 15g, carpex;22,000;CZ6316;0,88 EUR;шт;
;            CZ Wheat, 15g, honey (мед);7,000;CZ6323;0,88 EUR;шт;
;            CZ Wheat, 15g, vanilla (ваниль);6,000;CZ6330;0,88 EUR;шт;
;        74. Natural Corn Floaters (воздушная кукуруза) (Catalogue p. 41);;;;;
;            CZ Natural Corn Floaters, Honey, 30g (мед);1,000;CZ0536;0,63 EUR;шт;
;            CZ Natural Corn Floaters, Natural, 30g (натуральная);9,000;CZ0550;0,63 EUR;шт;
;            CZ Natural Corn Floaters, Strawberry, 30g (клубника);24,000;CZ0543;0,63 EUR;шт;
;        75. Natural Pellet Floaters (натуральное воздушное тесто-Пуфик ) (Catalogue p. 41);;;;;
;            CZ Natural Pellet Floaters, Midi Garlic, 30g (размер-средний - чеснок);6 881,000;CZ2265;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Midi Honey, 30g (размер-средний - мед);6,000;CZ0598;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Midi Mussel, 30g (размер-средний - ракушка);;CZ8518;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Midi Strawberry, 30g (размер-средний - клубника);53,000;CZ0604;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Midi Vanilla, 30g  (размер-средний - ваниль);;CZ0611;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Mini Garlic, 30g (размер-маленький - чеснок);3 649,000;CZ2258;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Mini Honey, 30g (размер-маленький - мед);;CZ0567;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Mini Mussel, 30g (размер-маленький - ракушка);;CZ8501;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Mini Strawberry,30g (размер-маленький-клубника);;CZ0574;0,69 EUR;шт;
;            CZ Natural Pellet Floaters, Mini Vanilla, 30g (размер-маленький - ваниль);123,000;CZ0581;0,69 EUR;шт;
;        76. Aroma Plus (ароматизированный порошок для прикормки) (Catalogue p. 42);;;;;
;            CZ Aroma Plus Groundbait Additive, Banana, 100g (банан);68,000;CZ2417;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Caramel, 100g (карамель);1,000;CZ2400;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Cheese, 100g (сыр);;CZ2394;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Coco, 100g (кокос);45,000;CZ2448;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Fruit Mix, 100g (фруктовый микс);50,000;CZ2431;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Honey, 100g (мед);;CZ2363;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Pineapple, 100g (ананас);40,000;CZ2387;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Spice, 100g (специи);18,000;CZ2424;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Strawberry, 100g (клубника);;CZ2356;0,65 EUR;шт;
;            CZ Aroma Plus Groundbait Additive, Vanilla, 100g (ваниль);;CZ2370;0,65 EUR;шт;
;        77. Aroma Additive (ароматизированный порошок для прикормки) (Catalogue p. 42);;;;;
;            Aroma Additive, big carp spicy, 250g  (со специями);27,000;CZ5596;1,11 EUR;шт;
;            Aroma Additive, bream - caramel, 250g (карамель);38,000;CZ5541;1,11 EUR;шт;
;            Aroma Additive, cheese - parmesan, 250g (сыр пармезан-Parmigiano);;CZ5558;1,11 EUR;шт;
;            Aroma Additive, feeder, 250g (фидер);16,000;CZ5602;1,11 EUR;шт;
;            Aroma Additive, fish-meat, 250g (рыба-мясо);;CZ8556;1,11 EUR;шт;
;            Aroma Additive, honey, 250g (мед);3,000;CZ5510;1,11 EUR;шт;
;            Aroma Additive, raspberry, 250g (малина);;CZ8549;1,11 EUR;шт;
;            Aroma Additive, roach, 250g (плотва);68,000;CZ5589;1,11 EUR;шт;
;            Aroma Additive, strawberry, 250g (клубника);15,000;CZ5527;1,11 EUR;шт;
;            Aroma Additive, vanilla, 250g (ваниль);;CZ5534;1,11 EUR;шт;
;        78. CSL Turbo (турбо соус на основе курузных рылец) (Catalogue p. 43);;;;;
;            CSL Turbo Sauce, 500 ml, fish-meat (турбо соус, рыба-мясо);19,000;CZ4870;2,80 EUR;шт;
;            CSL Turbo Sauce, 500 ml, hot spice (турбо соус, острые специи);6,000;CZ4894;2,80 EUR;шт;
;            CSL Turbo Sauce, 500 ml, strawberry-fish (турбо соус, клубника-рыба);34,000;CZ4863;2,80 EUR;шт;
;            CSL Turbo Sauce, 500 ml,fruit coctail (турбо соус, фруктовый коктейль);34,000;CZ4887;2,80 EUR;шт;
;        79. Express Attractor (житкий аттрактант) (Catalogue p. 43);;;;;
;            Express Attractor, Crab-Mussel, 50 ml (краб-ракушка);3,000;CZ7521;0,63 EUR;шт;
;            Express Attractor, Feeder, 50 ml  (фидер);;CZ7552;0,63 EUR;шт;
;            Express Attractor, Fish-Meat, 50 ml (рыба-мясо);;CZ7538;0,63 EUR;шт;
;            Express Attractor, Honey, 50 ml (мед);2,000;CZ7576;0,63 EUR;шт;
;            Express Attractor, Scopex, 50 ml (скопекс);9,000;CZ7606;0,63 EUR;шт;
;            Express Attractor, Spicy, 50 ml (специи);;CZ7545;0,63 EUR;шт;
;            Express Attractor, Strawberry, 50 ml  (клубника);;CZ7569;0,63 EUR;шт;
;            Express Attractor, Sweet Corn, 50 ml (сладкая кукуруза);;CZ7613;0,63 EUR;шт;
;            Express Attractor, Tutti Frutti, 50 ml (тутти-фрутти);9,000;CZ7590;0,63 EUR;шт;
;            Express Attractor, Vanilla, 50 ml (ваниль);;CZ7583;0,63 EUR;шт;
;        80. Attractor Spray (житкий аттрактант-спрей) (Catalogue p. 43);;;;;
;            Attractor Spray, Cheese-Parmesan 50 ml  (сыр пармезан);;CZ4467;1,43 EUR;шт;
;            Attractor Spray, Dead 50 ml  (дохлый);4,000;CZ7712;1,43 EUR;шт;
;            Attractor Spray, Eel/Aal 50 ml   (угорь);43,000;CZ7644;1,43 EUR;шт;
;            Attractor Spray, Fish-Halibut 50 ml  (рыба-палтус);47,000;CZ4443;1,43 EUR;шт;
;            Attractor Spray, Garlic 50 ml   (чеснок);16,000;CZ4412;1,43 EUR;шт;
;            Attractor Spray, Hot Spicy 50 ml   (острые специи);2,000;CZ7675;1,43 EUR;шт;
;            Attractor Spray, Liver 50 ml   (печень);29,000;CZ4450;1,43 EUR;шт;
;            Attractor Spray, Mango 50 ml  (манго);54,000;CZ4436;1,43 EUR;шт;
;            Attractor Spray, Plum 50 ml  (слива);35,000;CZ4429;1,43 EUR;шт;
;            Attractor Spray, Strawberry 50 ml  (клубника);5,000;CZ7682;1,43 EUR;шт;
;            Attractor Spray, Sweet Corn 50 ml  (сладкая кукуруза);21,000;CZ7705;1,43 EUR;шт;
;            Attractor Spray, Sweet Fruits 50 ml (сладкие фрукты);;CZ7699;1,43 EUR;шт;
;            Attractor Spray, Trout 50 ml    (форель);32,000;CZ7637;1,43 EUR;шт;
;            Attractor Spray, Worm Extract 50 ml     (земляной червяк);45,000;CZ7620;1,43 EUR;шт;
;        81. Aroma Liquid (жидкий ликвид) (Catalogue p. 44);;;;;
;            CZ Aroma Liquid, caramel, 500 ml  (карамель);38,000;CZ8440;1,43 EUR;шт;
;            CZ Aroma Liquid, cheese-parmesan, 500 ml (сыр пармезан);9,000;CZ4481;1,43 EUR;шт;
;            CZ Aroma Liquid, chocolate, 500 ml (шоколад);24,000;CZ8457;1,43 EUR;шт;
;            CZ Aroma Liquid, honey, 500 ml (мед);1,000;CZ8419;1,43 EUR;шт;
;            CZ Aroma Liquid, lemon, 500 ml (лимон);15,000;CZ4474;1,43 EUR;шт;
;            CZ Aroma Liquid, liver-crab, 500 ml (печень-краб);30,000;CZ8488;1,43 EUR;шт;
;            CZ Aroma Liquid, pineapple, 500 ml (ананас);16,000;CZ6514;1,43 EUR;шт;
;            CZ Aroma Liquid, spice magic, 500 ml  (волшебство специй);10,000;CZ8471;1,43 EUR;шт;
;            CZ Aroma Liquid, squid-halibut, 500 ml (кальмар-палтус);29,000;CZ8495;1,43 EUR;шт;
;            CZ Aroma Liquid, strawberry, 500 ml (клубника);17,000;CZ8402;1,43 EUR;шт;
;            CZ Aroma Liquid, tutti-frutti, 500 ml (тутти фрутти);33,000;CZ8433;1,43 EUR;шт;
;            CZ Aroma Liquid, vanilla, 500 ml (ваниль);56,000;CZ8426;1,43 EUR;шт;
;            CZ Aroma Liquid, XXL carp, 500 ml  (гигантский карп);12,000;CZ8464;1,43 EUR;шт;
;        82. Aroma Liquid Concentrated (жидкий концентрированный ликвид) (Catalogue p. 44);;;;;
;            Aroma Liquid Concentrated, big carp, 200 ml (большой карп);7,000;CZ5381;1,57 EUR;шт;
;            Aroma Liquid Concentrated, bream, 200 ml (лещ);;CZ5374;1,57 EUR;шт;
;            Aroma Liquid Concentrated, caramel, 200 ml (карамель);24,000;CZ5329;1,57 EUR;шт;
;            Aroma Liquid Concentrated, cheese-parmesan, 200 ml (сыр пармезан);26,000;CZ4498;1,57 EUR;шт;
;            Aroma Liquid Concentrated, feeder, 200 ml (фидер);26,000;CZ5343;1,57 EUR;шт;
;            Aroma Liquid Concentrated, honey, 200 ml (мед);18,000;CZ5305;1,57 EUR;шт;
;            Aroma Liquid Concentrated, match, 200 ml (матч);26,000;CZ5350;1,57 EUR;шт;
;            Aroma Liquid Concentrated, pineapple, 200 ml (ананас);31,000;CZ6521;1,57 EUR;шт;
;            Aroma Liquid Concentrated, spice, 200 ml (специи);24,000;CZ5398;1,57 EUR;шт;
;            Aroma Liquid Concentrated, squid, 200 ml (кальмар);32,000;CZ6319;1,57 EUR;шт;
;            Aroma Liquid Concentrated, strawberry, 200 ml (клубника);24,000;CZ5312;1,57 EUR;шт;
;            Aroma Liquid Concentrated, sweet corn, 200 ml (сладкая кукуруза);24,000;CZ5336;1,57 EUR;шт;
;        83. Special Additives (жидкая добавка) (Catalogue p. 45);;;;;
;            Special Additives, fish oil, 200 ml  (рыбий жир);;CZ7422;2,32 EUR;шт;
;            Special Additives, hemp oil, 200 ml (конопляное масло);9,000;CZ5480;3,44 EUR;шт;
;            Special Additives, liver emulsion, 200 ml (печеночная эмульсия);;CZ5473;2,32 EUR;шт;
;        84. Fish Aid (антибактериальный спрей-антисептик) (Catalogue p. 45);;;;;
;            Fish Aid Antibacterial Spray 50 ml (антибактериальный спрей);44,000;CZ7828;2,19 EUR;шт;
;        85. Amino Dip (амино дип) (Catalogue p. 45);;;;;
;            Amino Dip, banana 100 ml (145g) (банан);24,000;CZ4528;1,59 EUR;шт;
;            Amino Dip, blood - liver 100 ml (145g)  (печень);32,000;CZ5213;1,59 EUR;шт;
;            Amino Dip, fish - halibut 100 ml (145g) (рыба-палтус);33,000;CZ5183;1,59 EUR;шт;
;            Amino Dip, honey 100 ml (145g) (мед);32,000;CZ5169;1,59 EUR;шт;
;            Amino Dip, mango 100 ml (145g) (манго);48,000;CZ4542;1,59 EUR;шт;
;            Amino Dip, monster crab 100 ml (145g) (гигантский краб);30,000;CZ5176;1,59 EUR;шт;
;            Amino Dip, pineapple 100 ml (145g) (ананас);37,000;CZ4511;1,59 EUR;шт;
;            Amino Dip, plum 100 ml (145g) (слива);32,000;CZ4535;1,59 EUR;шт;
;            Amino Dip, spice mix 100 ml (145g) (смесь специй);24,000;CZ4559;1,59 EUR;шт;
;            Amino Dip, strawberry 100 ml (145g) (клубника);24,000;CZ5152;1,59 EUR;шт;
;            Amino Dip, vanilla 100 ml (145g) (ваниль);28,000;CZ4504;1,59 EUR;шт;
;        86. Plasma Dip (плазма дип-желе) (Catalogue p. 46);;;;;
;            CZ Plasma Dip, 130ml, fish&meat (мясо-рыба);8,000;CZ8976;2,32 EUR;шт;
;            CZ Plasma Dip, 130ml, GLM-liver (зеленогубая ракушка,печень);24,000;CZ8983;2,32 EUR;шт;
;            CZ Plasma Dip, 130ml, pineapple (ананас);27,000;CZ8945;2,32 EUR;шт;
;            CZ Plasma Dip, 130ml, scopex-honey (скопекс-мед);22,000;CZ8952;2,32 EUR;шт;
;            CZ Plasma Dip, 130ml, squid-octopus (кальмар-осьминог);35,000;CZ8969;2,32 EUR;шт;
